# General
## Title
### Electricity Demand
## Abstract
### ERA5
## Date
### 2024-11-06
## Date type
### Publication: Date identifies when the data was issued
## Unit
### MW hours
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1979-01-01-0000
## End date
### 2024-10-31-2300
## Temporal resolution
### 1 month
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK
1986-04-30,7941.8133333333335,1342.5066666666667,10042.803333333333,3812.673333333333,7304.9,400.71,7357.116666666667,60702.810000000005,3875.5533333333337,940.4,4741.556666666667,28725.52666666667,9756.32,61800.78333333333,1835.53,4509.33,3072.65,34067.32,1220.49,737.1266666666667,821.66,348.90999999999997,820.8633333333333,12710.103333333333,15607.156666666668,16882.42,5756.076666666666,5628.883333333333,4161.256666666666,16462.493333333332,1546.9633333333334,3137.266666666667,40768.59
1986-05-31,7156.916129032258,1249.9451612903226,9056.741935483871,3610.687096774194,6529.18064516129,401.0225806451613,6615.887096774193,55879.53548387097,3503.7741935483873,803.6935483870968,4825.051612903226,26658.23548387097,8559.364516129031,46772.02903225806,1734.8096774193548,4289.8677419354835,2836.1612903225805,34029.051612903226,1124.2774193548387,709.8935483870968,726.0774193548388,324.0516129032258,765.8483870967742,11964.148387096773,12641.980645161291,15668.525806451613,5249.909677419355,5446.183870967741,3704.9032258064517,13364.209677419354,1472.2516129032258,2951.341935483871,35373.71935483871
1986-06-30,7522.116666666667,1262.3133333333333,9255.556666666667,3658.98,6541.53,472.47,6621.6900000000005,57160.03666666667,3511.976666666667,751.3233333333334,5375.47,27085.81,7716.86,46580.74,1788.2266666666667,4434.8099999999995,2754.7200000000003,34901.96,1125.1866666666667,691.3366666666666,710.8866666666667,340.75,737.44,12210.916666666666,11509.713333333335,16119.03,5303.043333333333,5445.71,3695.1299999999997,12760.213333333335,1495.1666666666667,2978.8700000000003,34118.28
1986-07-31,7352.648387096774,1280.5806451612902,8758.412903225806,3748.564516129032,6292.525806451613,560.1483870967742,6195.187096774193,56798.06129032258,3286.874193548387,743.2096774193549,6036.148387096774,29009.24193548387,7774.8645161290315,45388.9935483871,1900.5903225806453,4417.425806451613,2718.877419354839,37838.23548387097,1144.5838709677419,719.7870967741936,724.4354838709677,369.9451612903226,747.1548387096774,12089.809677419355,10992.603225806452,16048.64193548387,5677.403225806452,5419.403225806452,3642.7419354838707,11755.232258064516,1459.1354838709676,2912.1129032258063,33495.81612903226
1986-08-31,7131.270967741935,1308.0645161290322,8743.774193548386,3804.048387096774,6100.664516129033,584.7709677419356,6123.638709677419,55049.68387096774,3473.9870967741936,768.7677419354839,5697.393548387097,26777.825806451612,8272.003225806451,41823.170967741935,1964.7709677419355,4313.290322580645,2717.2290322580643,32233.0,1147.1225806451614,611.4677419354839,732.4483870967742,393.6354838709678,761.7387096774194,11770.432258064517,11538.416129032259,15730.741935483871,5109.396774193548,5441.735483870967,3720.829032258064,12723.135483870969,1421.7451612903226,2880.296774193548,33161.367741935486
1986-09-30,7608.006666666666,1297.6,9467.493333333334,3733.9066666666668,6438.153333333334,521.1566666666666,6712.993333333333,58887.310000000005,3713.063333333333,853.75,5246.266666666666,27692.193333333336,9112.933333333332,46512.43,1812.3899999999999,4456.406666666667,2872.4566666666665,35911.346666666665,1187.4233333333332,713.9233333333334,777.0300000000001,340.3233333333334,741.4599999999999,12382.316666666668,13457.56,16733.77,5463.506666666667,5545.543333333333,3791.0266666666666,14534.853333333333,1494.13,3033.036666666667,36211.10666666667
1986-10-31,7855.535483870968,1377.5967741935483,9379.687096774192,4160.470967741936,6641.896774193548,408.2935483870968,7034.025806451613,60014.93548387097,3846.78064516129,915.9064516129032,5008.322580645161,26709.854838709678,9624.712903225805,50410.54516129032,1810.7032258064517,4534.358064516129,2965.8322580645163,35230.819354838706,1252.6290322580646,720.4774193548387,829.5774193548388,344.7870967741935,846.1290322580645,12741.31935483871,14584.790322580646,17341.24516129032,5360.403225806452,6029.56129032258,4394.764516129033,15367.432258064517,1494.8387096774193,3190.0870967741935,37786.745161290324
1986-11-30,8495.663333333334,1501.1566666666665,10170.963333333335,4975.706666666667,7368.306666666667,416.18,7617.866666666667,63064.18666666667,4052.77,984.67,5767.98,28185.47333333333,10087.51,60734.403333333335,1969.2333333333333,4850.753333333333,3167.85,36020.793333333335,1304.0600000000002,738.61,864.64,404.67,1031.9633333333334,13260.926666666666,16446.606666666667,17656.266666666666,5635.009999999999,6474.33,5140.3099999999995,16801.123333333333,1586.2633333333333,3383.6666666666665,41274.10333333334
1986-12-31,8779.532258064517,1623.9032258064517,10372.106451612903,5352.225806451613,7680.332258064515,502.4451612903226,7921.106451612903,61986.2,4241.3645161290315,1099.7451612903226,6340.564516129032,29262.322580645163,11644.68064516129,68226.26129032258,2175.0677419354843,4877.890322580645,3233.435483870968,35552.8,1371.8774193548386,705.0967741935484,931.0870967741936,459.16129032258067,1171.5419354838712,13625.303225806452,19220.67096774194,18041.351612903225,5908.177419354839,6711.93870967742,5746.98064516129,19906.406451612904,1644.8225806451612,3481.4645161290323,42643.783870967745
1987-01-31,9176.232258064516,1629.025806451613,11498.26129032258,5606.216129032258,8451.125806451613,525.3,9129.490322580645,66317.38064516129,4712.067741935484,1321.7354838709678,6230.009677419354,31521.83870967742,13714.516129032258,81362.82903225807,2259.509677419355,5137.735483870967,3380.796774193548,36661.95483870968,1486.9,776.9387096774193,1048.5516129032258,465.00967741935483,1163.7774193548387,14293.177419354839,21695.135483870967,19522.048387096773,6384.796774193549,6793.538709677419,5855.4,22906.98709677419,1764.6290322580646,3685.1838709677418,47663.60322580645
1987-02-28,9038.464285714286,1550.3214285714287,10936.114285714286,5236.410714285715,8295.753571428571,482.23214285714283,8826.17857142857,65708.17857142857,4433.1107142857145,1122.6571428571428,5999.2642857142855,30752.489285714284,12129.160714285714,72238.475,2166.592857142857,5053.482142857143,3362.2785714285715,37764.75357142858,1380.9071428571428,789.4357142857143,944.6357142857142,439.0571428571429,1068.5142857142857,13917.585714285715,19548.085714285717,18534.6,6182.650000000001,6769.05,5502.099999999999,20690.825,1738.7250000000001,3586.8107142857143,46224.00357142858
1987-03-31,8987.758064516129,1555.8967741935485,10575.690322580645,5278.9580645161295,8058.251612903226,507.583870967742,8656.854838709678,64035.0064516129,4381.625806451612,1112.0903225806453,6296.683870967742,28121.98709677419,11179.035483870968,66950.67741935483,2149.206451612903,4977.61935483871,3205.0548387096774,36913.48387096774,1320.725806451613,763.0548387096775,921.4870967741937,459.0387096774194,1105.0225806451613,13419.129032258064,18546.387096774193,18299.448387096774,5493.522580645162,6728.522580645162,5545.9580645161295,19765.564516129034,1704.3419354838709,3568.8064516129034,44004.79677419355
1987-04-30,7812.97,1369.1666666666667,9563.913333333334,4155.17,6954.8566666666675,412.88666666666666,7325.336666666667,58508.53666666667,3732.6466666666665,951.6266666666667,4947.633333333333,26519.516666666666,9754.193333333333,53276.01,1824.6,4487.466666666666,2928.423333333333,33541.64666666667,1204.72,720.1133333333333,809.9433333333333,371.22333333333336,890.3433333333334,12267.546666666667,14808.43,16747.916666666668,5374.570000000001,5960.586666666667,4408.446666666667,15788.76,1508.7566666666667,3124.5133333333333,37515.443333333336
1987-05-31,7453.567741935484,1291.3161290322582,9311.109677419356,3762.5774193548386,6751.422580645161,407.77741935483874,6822.580645161291,57249.716129032255,3540.8999999999996,832.7096774193549,4787.445161290322,25906.483870967742,8712.570967741936,49123.145161290326,1746.9258064516127,4343.948387096774,2785.670967741936,33306.106451612904,1126.3935483870966,711.9451612903225,736.5193548387097,341.6,794.5258064516129,12093.258064516129,13225.509677419355,16049.929032258064,5153.88064516129,5580.316129032258,3915.7419354838707,13959.406451612902,1479.3258064516128,2999.6677419354837,35565.067741935476
1987-06-30,7374.39,1267.2566666666667,9249.92,3722.48,6591.679999999999,475.7066666666667,6653.246666666667,56170.62666666667,3549.1600000000003,763.9300000000001,5498.1866666666665,27339.286666666667,8077.8966666666665,46480.306666666664,1769.2466666666667,4397.63,2779.2633333333333,34701.613333333335,1125.8033333333333,689.8933333333333,715.2166666666667,343.39666666666665,749.38,12081.3,11975.5,15985.68,5335.83,5534.3099999999995,3743.81,13076.923333333334,1478.4466666666667,2982.8466666666664,34945.01
1987-07-31,7423.3096774193555,1315.5451612903225,8728.258064516129,3911.0709677419354,6318.7225806451615,597.5645161290323,6158.616129032258,56767.84193548388,3270.809677419355,741.2967741935485,6674.203225806451,28536.16129032258,7889.435483870968,45387.077419354835,2030.7064516129033,4597.970967741936,2716.5451612903225,39486.90645161291,1127.7129032258065,719.6806451612903,715.7967741935485,403.2741935483871,788.9870967741934,12037.23870967742,11062.583870967741,16019.803225806452,5674.580645161291,5689.441935483871,3876.6354838709676,11795.63870967742,1492.4161290322581,2947.732258064516,33419.74838709677
1987-08-31,7101.638709677419,1287.6677419354837,8800.954838709677,3723.3,6139.783870967742,618.7548387096774,6137.125806451612,54968.245161290324,3467.28064516129,771.0,5562.067741935484,27554.645161290322,8361.174193548386,41958.141935483865,1871.8193548387096,4116.6,2715.5870967741935,31926.322580645163,1147.9032258064517,613.7161290322581,727.8225806451613,375.9806451612903,753.1419354838711,11831.941935483872,11621.412903225806,15658.96129032258,5308.6612903225805,5311.2193548387095,3620.5290322580645,12748.36129032258,1399.3290322580644,2863.051612903226,32979.854838709674
1987-09-30,7639.756666666667,1305.9666666666667,9334.806666666667,3739.3799999999997,6445.6466666666665,521.6966666666666,6557.743333333333,58975.579999999994,3686.6533333333336,839.1933333333333,5462.693333333333,28768.946666666667,8966.836666666666,46672.44666666666,1895.0933333333335,4516.076666666666,2846.5666666666666,37834.59333333334,1181.99,724.4433333333333,768.1666666666666,360.08,756.6266666666667,12419.686666666666,12888.466666666667,16614.256666666668,5644.8,5524.173333333334,3789.29,14089.716666666667,1526.4033333333332,3021.2833333333333,35174.23333333333
1987-10-31,7752.803225806451,1353.5,9377.938709677419,4188.909677419355,6635.393548387097,420.84838709677416,6986.451612903225,59987.393548387096,3831.170967741936,899.9225806451612,5047.229032258065,26721.325806451612,9256.235483870967,50740.309677419355,1791.3548387096773,4520.487096774194,3003.4548387096775,35002.44193548387,1247.7290322580645,712.2645161290322,817.3483870967742,338.01612903225805,841.7225806451613,12682.012903225806,13828.154838709677,17256.070967741933,5367.648387096774,5962.506451612903,4282.9548387096775,14779.625806451613,1496.8000000000002,3162.190322580645,38550.27419354839
1987-11-30,8522.216666666667,1492.1266666666668,10344.653333333332,4690.516666666666,7370.53,405.51,7678.306666666667,63834.16,4094.02,1038.36,5561.776666666667,28449.02666666667,10681.296666666667,62359.21666666667,1985.4066666666665,4872.723333333333,3181.11,36156.276666666665,1319.3899999999999,743.9333333333333,888.63,396.47333333333336,1004.5666666666667,13376.693333333333,17097.116666666665,17941.673333333332,5657.86,6361.52,5018.98,17499.736666666668,1610.4466666666667,3384.036666666667,42349.12666666667
1987-12-31,8674.725806451614,1588.890322580645,10458.551612903226,5151.070967741935,7472.351612903226,500.86129032258066,7879.290322580645,62212.26129032258,4255.877419354839,1086.474193548387,6010.7774193548385,28341.570967741933,11452.09677419355,67623.83870967742,2131.0548387096774,4808.487096774194,3236.3967741935485,35125.15806451612,1365.2548387096774,704.4161290322581,930.6774193548387,437.5193548387097,1107.5096774193548,13783.76129032258,18708.390322580646,18111.31612903226,5734.967741935484,6484.825806451613,5508.767741935483,19287.86129032258,1619.0774193548389,3407.232258064516,43396.64838709678
1988-01-31,8628.345161290323,1530.664516129032,10519.093548387098,5115.741935483871,7794.7225806451615,549.3806451612903,8083.345161290323,61869.041935483874,4210.958064516129,1087.8935483870966,6001.374193548388,29561.054838709675,11595.283870967742,65469.429032258064,2049.8,4842.98064516129,3288.1935483870966,35595.46129032258,1373.1838709677418,762.758064516129,930.7870967741936,431.1741935483871,1086.1451612903227,13517.241935483871,18547.990322580645,17905.883870967744,6137.090322580645,6318.0161290322585,5339.0161290322585,18926.50322580645,1636.4258064516127,3393.206451612903,44119.26129032258
1988-02-29,8930.258620689656,1512.1448275862072,10669.758620689656,5151.058620689656,7884.4655172413795,524.1068965517242,8236.358620689654,64158.07586206897,4275.175862068966,1095.6206896551723,6045.368965517242,30273.765517241376,11456.368965517242,68983.3724137931,2067.631034482759,4902.251724137931,3344.444827586207,37432.4,1361.3310344827585,784.5379310344827,933.8517241379311,435.6275862068966,1070.248275862069,13595.365517241378,18770.241379310344,18222.33103448276,6042.955172413794,6560.172413793103,5303.634482758621,19794.272413793104,1660.3620689655172,3459.7172413793105,44308.213793103445
1988-03-31,8775.2,1492.7483870967742,10460.548387096775,4713.512903225806,7740.56129032258,472.8451612903226,8212.603225806452,62867.10322580645,4175.229032258065,1053.5645161290322,5689.996774193548,28858.00322580645,10730.983870967742,64817.164516129036,2024.2677419354839,4779.935483870968,3136.4645161290323,36408.61935483871,1291.3645161290324,765.7806451612903,893.0354838709677,424.4741935483871,1018.1967741935483,13229.796774193548,18135.364516129033,17979.387096774193,5697.003225806452,6329.854838709677,5162.406451612904,18988.696774193548,1637.4580645161288,3442.941935483871,42450.429032258064
1988-04-30,7726.123333333334,1367.5866666666666,9580.923333333334,4161.343333333333,6822.1866666666665,406.87,7240.87,58433.37,3722.773333333333,949.5533333333333,4904.126666666666,26683.836666666666,9807.113333333335,53185.57,1827.3133333333333,4474.973333333333,2903.383333333333,33152.37666666667,1195.7766666666669,720.65,806.0133333333334,365.67,883.01,12256.93,15557.376666666667,16550.87,5329.756666666667,5857.193333333333,4429.1433333333325,16175.29,1503.2433333333333,3101.8433333333332,38171.93666666667
1988-05-31,7293.951612903225,1260.0225806451613,9073.412903225806,3683.7,6472.316129032258,424.9612903225806,6721.187096774193,56595.532258064515,3512.490322580645,821.4612903225806,4877.445161290322,26314.545161290323,8588.967741935483,46295.41935483871,1738.8612903225805,4301.4,2781.525806451613,33847.709677419356,1130.0096774193548,707.9322580645162,732.5129032258066,321.758064516129,759.5129032258066,11994.187096774192,12813.18064516129,15957.119354838711,5251.7193548387095,5499.61935483871,3777.5870967741935,13643.980645161291,1478.5903225806453,2991.1645161290326,35120.14838709678
1988-06-30,7414.056666666667,1257.9066666666665,9250.873333333333,3662.0733333333333,6469.326666666666,498.8833333333333,6573.716666666666,56586.916666666664,3568.5,753.05,5507.586666666667,26696.393333333333,7922.733333333334,45952.40666666666,1756.0233333333333,4397.333333333333,2749.313333333333,34900.403333333335,1138.73,698.6800000000001,720.01,338.6566666666667,737.92,12178.5,11524.58,16002.836666666668,5251.320000000001,5494.466666666666,3670.326666666667,12906.630000000001,1492.68,2971.67,34106.22
1988-07-31,7286.696774193549,1321.4258064516127,8623.783870967742,3906.377419354839,6234.948387096774,656.3419354838709,6028.116129032258,55870.948387096774,3256.203225806452,741.7064516129033,7098.687096774193,27945.448387096774,7712.370967741936,44356.88387096774,2030.6612903225807,4507.419354838709,2683.9612903225807,39477.43548387097,1134.9580645161288,713.7903225806451,730.3580645161289,411.5451612903226,801.4516129032259,11875.935483870968,10766.303225806452,15939.87741935484,5464.796774193549,5611.822580645161,3840.467741935484,11621.667741935484,1472.1387096774195,2895.8677419354835,32979.08064516129
1988-08-31,7217.896774193548,1322.7451612903226,8833.890322580644,3835.0290322580645,6192.258064516129,632.9806451612903,6167.396774193548,55907.25161290323,3519.283870967742,778.332258064516,6043.332258064515,27691.57419354839,8223.906451612904,42256.522580645156,1980.1451612903227,4332.98064516129,2736.8677419354835,33107.51935483871,1156.774193548387,622.4870967741934,737.0451612903227,410.35806451612905,786.5612903225807,11945.674193548388,11429.270967741937,15870.909677419355,5233.245161290322,5543.248387096774,3792.216129032258,12656.783870967742,1435.9645161290323,2907.8451612903223,33081.02580645162
1988-09-30,7628.546666666666,1299.6766666666667,9295.75,3697.83,6496.14,530.8233333333334,6601.98,58787.17333333333,3681.2799999999997,821.4766666666667,5270.996666666667,27762.05,8633.37,46686.810000000005,1820.5166666666667,4462.763333333333,2854.7633333333333,35972.310000000005,1185.29,721.4699999999999,761.5566666666667,344.32666666666665,747.9833333333333,12409.0,12482.796666666667,16648.46,5557.7733333333335,5524.536666666667,3789.786666666667,13701.463333333335,1500.6966666666667,3029.4933333333333,35187.19666666666
1988-10-31,7635.964516129032,1361.2451612903226,9289.83548387097,4171.187096774193,6579.81935483871,412.04193548387093,6965.487096774194,59112.012903225805,3825.8225806451615,899.3290322580646,4984.967741935484,26214.696774193548,9482.106451612903,49802.929032258064,1795.4354838709678,4516.012903225806,2960.6612903225805,34600.88387096774,1243.0612903225806,706.9516129032259,814.167741935484,342.35483870967744,845.3387096774194,12610.735483870967,14773.009677419355,17087.748387096774,5289.496774193548,5972.164516129033,4352.9,15585.161290322581,1475.3548387096773,3153.3548387096776,37710.65483870968
1988-11-30,8867.263333333334,1600.1100000000001,10447.44,5442.183333333333,7496.133333333333,426.62333333333333,8056.88,64696.996666666666,4203.06,1088.2733333333333,6127.986666666667,28240.91,11110.863333333335,64367.329999999994,2123.01,5080.656666666667,3226.8866666666668,36919.32,1344.27,746.8866666666667,917.0566666666667,448.97,1142.9166666666667,13517.813333333334,17729.79666666667,18309.163333333334,5608.14,6825.943333333333,5665.713333333333,18417.246666666666,1664.2,3556.56,43492.496666666666
1988-12-31,8663.370967741936,1611.5774193548389,10127.106451612903,5259.303225806451,7561.509677419354,508.0064516129033,7861.154838709677,61393.71935483871,4198.287096774194,1121.9225806451611,6297.470967741936,29613.196774193548,11455.170967741935,66838.47419354839,2138.6161290322584,4798.003225806452,3143.2580645161293,35472.86774193548,1379.5741935483873,696.3,947.1483870967742,461.4774193548387,1177.9096774193547,13430.183870967743,18762.983870967742,18159.038709677418,5943.470967741936,6637.0,5610.490322580646,19602.16129032258,1614.241935483871,3409.3838709677416,41323.97096774194
1989-01-31,8853.906451612902,1587.8548387096773,10718.106451612903,5359.083870967742,7911.783870967742,596.9741935483871,8299.087096774194,62793.88064516129,4200.63870967742,1046.7774193548387,6353.393548387097,31013.351612903225,11288.258064516129,70440.22903225807,2169.393548387097,5004.303225806451,3207.1548387096777,36637.36451612903,1339.7935483870967,770.7774193548387,905.6516129032258,459.6161290322581,1161.8645161290324,13625.893548387097,17649.91935483871,18075.858064516127,6314.177419354839,6516.322580645161,5631.641935483871,18030.390322580646,1697.8387096774193,3500.2,42789.06451612903
1989-02-28,8715.421428571428,1505.625,10595.082142857142,5008.503571428571,7736.45,540.2464285714285,8180.4857142857145,63739.549999999996,4162.410714285715,1003.1214285714285,6009.167857142857,30282.23214285714,10853.335714285715,67413.86071428572,2063.8714285714286,4906.507142857144,3249.3821428571428,37197.225,1322.825,783.2571428571429,883.7678571428571,434.4785714285714,1067.0,13495.892857142857,17544.95357142857,17968.407142857144,6005.589285714285,6474.135714285714,5284.900000000001,18240.02142857143,1650.2178571428572,3465.792857142857,43389.84285714286
1989-03-31,8207.316129032257,1395.4322580645162,9973.535483870966,4319.396774193548,7215.5,444.49032258064517,7577.299999999999,60270.55806451613,3926.1516129032257,956.2387096774194,5285.700000000001,27605.622580645162,10015.251612903225,58033.283870967745,1886.5129032258064,4578.032258064516,3135.9806451612903,35005.03870967742,1250.664516129032,752.558064516129,834.0774193548388,382.2516129032258,929.0548387096775,12838.529032258066,16342.809677419355,17227.506451612902,5516.693548387097,6055.064516129032,4685.812903225807,17216.73548387097,1565.983870967742,3254.277419354839,41164.76774193549
1989-04-30,7729.216666666666,1319.8100000000002,9840.793333333333,3733.08,6924.046666666666,406.22666666666663,7213.203333333334,59582.473333333335,3733.4666666666667,899.23,4659.233333333334,27548.213333333333,9216.096666666668,56856.23333333333,1780.85,4430.786666666667,2988.923333333333,33348.42,1192.5033333333333,731.36,797.4699999999999,339.06333333333333,798.3833333333333,12402.356666666667,14566.4,16626.066666666666,5523.8566666666675,5435.736666666667,4078.6033333333335,15538.093333333332,1501.9,3095.77,39562.206666666665
1989-05-31,7303.358064516129,1286.164516129032,9046.28064516129,3714.796774193548,6430.829032258065,443.59354838709675,6751.883870967742,56242.83225806452,3528.4129032258065,810.7387096774194,4822.4838709677415,26383.75483870968,8351.18064516129,45723.75161290323,1749.1064516129034,4318.625806451612,2797.483870967742,33705.24838709677,1127.9774193548387,706.8870967741935,726.1161290322581,332.93548387096774,787.3709677419355,12060.570967741936,12887.73870967742,15746.325806451612,5185.3096774193555,5506.6903225806445,3886.187096774194,13576.754838709678,1474.9032258064517,2992.106451612903,34887.40645161291
1989-06-30,7525.09,1265.7133333333334,9250.823333333334,3689.4,6483.9400000000005,471.57,6604.65,57289.03,3538.0033333333336,764.0033333333333,5215.929999999999,27729.996666666666,7782.77,46509.89666666666,1759.4966666666667,4379.053333333333,2753.586666666667,34803.85666666667,1140.6766666666667,695.7800000000001,724.6733333333334,338.6566666666667,750.62,12256.019999999999,11779.59,16193.25,5434.39,5495.183333333333,3726.5033333333336,12856.186666666666,1496.9833333333333,2977.0566666666664,34446.566666666666
1989-07-31,7273.509677419354,1287.5225806451613,8678.451612903225,3750.687096774194,6247.3677419354835,581.7387096774194,6043.822580645161,56044.31612903226,3271.751612903226,734.1032258064516,5958.948387096774,29592.674193548388,7707.200000000001,45358.26774193549,1932.1677419354837,4444.941935483871,2724.3677419354835,37797.89677419355,1123.8193548387096,709.5612903225807,717.0548387096775,375.71935483870965,749.2967741935485,11983.496774193549,10953.290322580646,15892.422580645161,5741.329032258065,5424.816129032258,3696.4290322580646,11682.390322580644,1456.1225806451614,2892.3032258064513,33276.487096774195
1989-08-31,7215.951612903225,1304.5903225806453,8846.84193548387,3832.5354838709677,6192.445161290322,558.925806451613,6217.296774193549,55534.20322580645,3535.9709677419355,779.1096774193549,5599.012903225806,28131.990322580645,8198.309677419355,42348.145161290326,1932.9161290322581,4340.56129032258,2751.8064516129034,32165.129032258064,1159.2032258064517,624.1161290322581,739.5193548387097,386.2516129032258,755.7838709677419,12042.09677419355,11455.951612903225,15978.812903225808,5326.31935483871,5438.125806451612,3736.0032258064516,12677.070967741936,1424.2451612903226,2912.174193548387,33025.65806451613
1989-09-30,7576.933333333333,1298.3166666666666,9175.136666666665,3723.2633333333333,6481.52,491.24,6532.033333333334,58452.0,3619.43,812.5966666666667,5119.953333333334,26992.016666666666,8630.59,45703.003333333334,1811.3966666666668,4441.213333333333,2833.07,35477.863333333335,1174.8933333333334,718.7900000000001,755.7933333333333,342.1333333333333,745.8633333333333,12389.306666666667,12536.58,16509.2,5416.993333333333,5487.346666666666,3795.2833333333333,13682.65,1490.5533333333333,3006.01,34836.566666666666
1989-10-31,7735.461290322581,1385.8064516129032,9286.829032258065,4112.6903225806445,6583.890322580645,400.0548387096774,7003.916129032258,58929.40645161291,3798.125806451613,904.4967741935484,4979.512903225806,26225.690322580645,9586.941935483872,49814.66129032258,1815.3548387096773,4515.354838709677,2944.2580645161293,34678.487096774195,1243.741935483871,710.0064516129032,821.8645161290323,354.48709677419356,867.2645161290322,12648.380645161289,14712.66451612903,17109.509677419355,5338.248387096774,5929.870967741936,4381.083870967742,15546.400000000001,1476.8612903225805,3166.745161290323,37166.76129032258
1989-11-30,8705.79,1509.76,10374.266666666666,4833.3933333333325,7557.793333333333,410.21666666666664,7925.406666666667,64725.12,4151.156666666667,1018.8033333333333,5607.88,27728.873333333333,10361.926666666666,62244.3,2008.0866666666666,4874.426666666666,3191.0266666666666,36650.683333333334,1335.2833333333333,748.4433333333333,898.87,406.75333333333333,1011.15,13513.99,16601.45,18098.739999999998,5619.636666666667,6462.5,5121.256666666667,17267.053333333333,1622.53,3427.4466666666663,42404.566666666666
1989-12-31,8633.78064516129,1578.9419354838708,10282.612903225807,5253.38064516129,7639.361290322581,493.1967741935484,7924.2806451612905,61320.587096774194,4208.235483870967,1095.9161290322581,6130.477419354838,27094.725806451614,11274.125806451613,66192.82580645161,2094.064516129032,4767.787096774194,3286.1451612903224,34696.49677419355,1352.5677419354838,704.425806451613,930.4193548387096,450.8838709677419,1154.0419354838712,13540.825806451612,18779.029032258066,17870.548387096773,5599.245161290322,6589.390322580645,5590.9258064516125,19502.612903225807,1598.8612903225805,3438.551612903226,44157.958064516126
1990-01-31,8888.59677419355,1576.835483870968,10629.045161290323,5619.793548387097,7971.870967741936,570.9354838709677,8365.054838709677,62251.087096774194,4222.761290322581,1089.4806451612903,6497.81935483871,30508.77741935484,11858.751612903225,69462.9870967742,2175.1000000000004,4967.2806451612905,3234.745161290323,36569.00322580645,1344.7548387096774,756.483870967742,924.9290322580645,450.9193548387097,1189.5483870967741,13595.36129032258,18700.812903225804,17952.97741935484,6227.067741935484,6626.264516129033,5676.68064516129,19350.190322580645,1690.4258064516127,3494.016129032258,43049.90645161291
1990-02-28,8598.182142857144,1458.3428571428572,10288.478571428572,4920.717857142858,7605.1107142857145,531.5571428571428,7985.539285714286,62899.107142857145,4129.553571428572,998.5428571428572,5874.796428571428,28795.524999999998,10657.639285714287,60903.66071428572,1990.5321428571428,4804.728571428571,3280.975,36705.482142857145,1316.9857142857143,776.467857142857,878.7214285714286,413.01785714285717,1031.0107142857144,13344.092857142856,16986.84642857143,17786.042857142857,5847.2357142857145,6379.535714285715,5102.960714285714,17681.64642857143,1611.439285714286,3396.128571428572,42776.275
1990-03-31,8246.46129032258,1384.6741935483872,10030.770967741937,4252.158064516128,7239.206451612903,440.0225806451613,7607.61935483871,60892.93225806452,3977.8096774193546,960.741935483871,5217.677419354839,27992.335483870967,10254.34193548387,57941.22580645161,1881.9612903225807,4558.264516129033,3094.0806451612902,35471.26451612903,1248.3225806451612,749.8225806451613,837.7838709677419,374.6225806451613,905.2483870967742,12825.64193548387,16431.24516129032,17353.774193548386,5534.532258064516,5895.832258064515,4627.254838709678,17094.445161290325,1570.0129032258064,3274.5774193548386,40300.27096774193
1990-04-30,7834.183333333333,1369.7733333333333,9659.04,3956.423333333333,6894.666666666667,408.2633333333333,7254.72,58105.723333333335,3631.9166666666665,875.44,4741.48,26853.05,9178.09,56354.96,1818.32,4421.206666666667,2926.51,33118.583333333336,1169.52,718.9266666666666,774.0833333333334,363.9566666666667,858.7633333333334,12285.866666666667,14504.303333333333,16373.903333333332,5313.52,5572.543333333333,4311.673333333333,15149.33,1508.1833333333334,3095.983333333333,37878.71
1990-05-31,7356.370967741936,1269.132258064516,9066.04193548387,3713.3322580645163,6440.735483870967,425.658064516129,6681.183870967742,57231.27741935484,3519.7419354838707,821.5903225806452,4922.235483870967,26341.951612903227,8483.367741935484,44781.077419354835,1739.5,4347.93870967742,2773.3612903225808,33881.56129032258,1127.7225806451613,710.0193548387097,731.7387096774194,329.2161290322581,785.5387096774194,12118.64193548387,12700.793548387095,15902.825806451612,5230.9838709677415,5484.325806451613,3779.358064516129,13545.290322580646,1470.4451612903226,2975.0709677419354,34885.43548387097
