# General
## Title
### Electricity Demand
## Abstract
### ERA5
## Date
### 2024-12-06
## Date type
### Publication: Date identifies when the data was issued
## Unit
### MW hours
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1979-01-01-0000
## End date
### 2024-10-31-2300
## Temporal resolution
### 1 month
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK
1990-09-30,5450847.6,940163.5,6679915.4,2699678.4,4632775.1,354843.1,4780936.9,41875301.0,2633092.2,602466.9,3662476.4,20002545.6,6328978.7,32761006.2,1300849.0,3194901.4,2038201.7,25366057.8,848545.0,511909.1,553536.2,246329.2,543192.6,8830205.5,9148986.1,11951337.4,3933365.3,3933276.4,2780575.6,10031433.9,1072286.0,2201157.1,25378617.4
1990-10-31,5803446.0,1009839.9,6950207.6,3024723.7,4934141.9,323755.4,5271109.5,44653700.1,2857726.5,678088.0,3743097.9,19803145.0,7174549.6,37208297.8,1342090.7,3375594.5,2204945.4,26295778.3,932505.0,534936.3,613396.7,253735.0,616614.6,9467421.1,10843392.4,12845270.8,4004987.9,4437959.6,3167498.2,11471470.5,1109344.6,2371999.0,27754639.1
1990-11-30,6204352.3,1058982.7,7456311.3,3245855.2,5422030.9,294070.6,5599816.6,46217488.5,2995701.3,737552.8,3893063.4,20555529.8,7834986.0,45407708.2,1411072.8,3480477.8,2316460.8,26138286.1,943330.9,537800.2,637638.6,275988.2,696697.6,9733220.7,12490513.5,12957335.9,4116228.5,4553464.3,3532550.6,12952401.3,1150065.5,2441814.2,30714058.0
1990-12-31,6534016.4,1201777.7,7761737.0,3768985.8,5829623.6,351991.2,5894256.5,45831272.1,3136899.2,783218.1,4523489.6,22498008.6,7966306.2,54571979.4,1589530.3,3541211.1,2456803.7,26496208.4,996386.8,526042.4,678208.6,340048.7,858544.5,10086223.4,13066195.9,13304841.8,4549132.7,4748829.2,4177757.0,13351276.9,1203738.2,2528991.4,32682174.1
1991-01-31,6627141.1,1170293.9,7997540.3,3969664.7,5953821.0,403083.8,6149889.3,46714577.2,3199770.6,798267.6,4723817.6,23007560.2,8607776.5,52793537.3,1590866.7,3666667.3,2515080.9,27253075.8,1008350.7,565616.3,685904.2,340664.4,864814.1,10237277.9,13896631.5,13545618.2,4667813.8,4861335.7,4152728.8,14132870.8,1250680.2,2588254.0,34232176.2
1991-02-28,6239857.0,1083420.5,7515002.0,3723703.6,5737216.0,354821.3,6025601.4,44971865.9,3003976.8,754655.1,4256207.5,21335544.5,7866949.2,50936296.8,1513518.2,3466738.0,2304575.3,25724096.3,938345.2,531341.0,639682.4,315325.7,781269.7,9490688.0,13125510.0,12652194.0,4261582.0,4639184.1,3872706.9,14039964.0,1185852.3,2473843.7,31895752.9
1991-03-31,6130185.0,1043505.8,7351282.6,3487815.1,5441784.3,326961.5,5792318.8,44564811.1,2947125.0,737854.5,4081255.2,20878444.7,7912445.9,42644404.9,1417779.1,3460323.0,2307428.9,25979494.5,934959.0,555704.5,635403.5,290048.2,713081.9,9461774.7,12481915.3,12950819.3,4221427.7,4667055.6,3619653.4,13127486.9,1170036.2,2451179.8,30466528.0
1991-04-30,5729588.8,1015151.9,6983089.2,3022272.3,5066519.3,289912.1,5299610.3,42928812.0,2695249.7,665330.2,3591607.1,19698399.5,6860027.3,40869606.5,1345679.4,3255341.2,2123728.4,24282419.9,857957.3,520797.9,578891.7,275258.9,659562.7,8926202.4,10604470.2,11992846.5,3870451.5,4201231.4,3250536.7,11245151.7,1101022.7,2271914.5,27627547.3
1991-05-31,5599821.7,983424.2000000001,6942430.0,2833510.7,5108726.4,305164.7,5182743.5,42441710.3,2676865.1,635265.6,3558722.6,19953484.2,6567567.7,38064717.7,1327230.1,3249884.3,2085216.0,25304174.3,841370.4,529806.2,560486.4,263897.4,618943.7,9030823.6,9833076.4,11936985.9,3957819.4,4202252.2,3035503.4,10495894.0,1113982.6,2274623.5,26776717.4
1991-06-30,5339493.5,914736.9,6640189.6,2677609.9,4693159.5,350751.0,4745010.8,40597047.3,2527202.5,553796.4,3953015.1,19649917.7,5826297.9,32937021.400000002,1281433.8,3164693.4,1974670.6,25085580.6,803949.6,498533.3,512832.8,249565.8,542941.3,8652184.5,8646411.9,11533239.4,3844441.6,3957637.7,2693845.3,9381732.5,1064700.5,2133273.4,24898107.2
1991-07-31,5517213.7,966624.1,6530938.2,2837317.9,4678761.6,413690.0,4606829.6,42465888.8,2460716.0,551503.4,4465163.6,21830371.4,5792258.2,33957594.0,1484616.5,3381199.3,2025857.7,29147195.3,850389.2,532392.1,536198.6,287924.9,565341.1,9082547.5,8070892.5,11947808.4,4252105.6,4113382.8,2787828.0,8750618.7,1107098.4,2178202.2,24859685.5
1991-08-31,5324289.8,963867.9,6546163.5,2796235.9,4559443.2,425776.3,4569371.3,41509329.9,2624198.2,570038.1,3968317.4,21064522.1,6059572.6,31611297.1,1426551.0,3154050.7,2038846.5,24282992.8,861653.3,465279.5,551243.5,281411.6,553417.3,8947657.5,8376677.8,11859244.8,4011761.8,3975923.8000000003,2713984.0,9345604.0,1060332.9,2156502.3,24638025.7
1991-09-30,5397959.2,927164.1,6653177.4,2670527.5,4616583.3,352500.7,4696042.8,41983528.2,2624078.5,592129.0,3621320.5,20271234.1,6331664.8,33127467.2,1303621.5,3188354.1,2041565.9,25945297.4,848584.4,516709.6,545853.0,244144.0,535346.1,8895919.3,9229970.8,11834239.6,3977532.9,3907691.8,2695200.4,10063995.2,1075608.0,2174938.5,25094563.8
1991-10-31,5943669.1,1040579.0,7062421.7,3039354.0,5027095.5,329633.8,5286076.9,44893002.6,2870181.2,665039.4,3826570.1,20145078.7,7076602.1,40455733.2,1373950.3,3413460.5,2230946.4,26354773.1,933854.6,536308.0,608091.6,265616.3,629533.7,9496868.6,10978505.7,12895853.1,4012783.1,4439467.3,3253898.8,11594673.6,1123402.2,2380699.2,28611807.1
1991-11-30,6255459.3,1080943.9,7512785.9,3427844.2,5436066.1,294688.8,5646870.5,46154909.8,2977132.4,715956.2,3982101.5,20631220.1,7330391.0,46299252.0,1429777.9,3505783.4,2318978.2,26225314.9,942540.3,538049.7,630897.5,290639.4,722961.5,9746482.6,12216992.1,12902099.4,4116328.9,4659559.8,3649643.8,12496971.7,1160725.5,2457900.1,30568340.7
1991-12-31,6596970.8,1227673.5,7768055.3,4107010.5,5822179.0,391448.3,6009049.5,46298212.3,3099325.5,764204.7,4916523.9,21378571.400000002,7897716.4,53127647.1,1641612.2,3637520.8,2373407.2,26747108.4,996689.1,526072.5,669173.0,352105.1,892121.5,10080541.8,12995774.1,13421365.5,4370848.3,4978477.5,4355185.1,13350330.3,1222977.6,2595876.4,32264911.1
1992-01-31,6574445.6,1186847.4,8083338.0,4010588.5,6123656.9,436388.0,6224915.7,47075866.1,3187631.1,788387.0,4732626.8,23885392.4,8395651.1,55297911.9,1599997.2,3696837.8,2457474.5,27302189.3,1008205.3,569382.7,686526.9,342603.9,857868.5,10274607.5,13356178.1,13589513.1,4856256.4,4913796.8,4213671.2,13709038.1,1255536.8,2609576.5,33682755.8
1992-02-29,6134778.6,1079034.2,7382306.9,3696641.4,5597802.4,416832.9,5757566.4,44374236.0,2908244.5,729962.6,4412304.1,21425160.4,7596669.4,48324063.9,1451654.1,3421711.1999999997,2270400.8,26059841.9,941382.2,545121.5,635793.9,317267.2,778743.5,9417599.9,12319227.9,12645660.0,4279094.3,4662113.4,3809570.6999999997,12896174.9,1160886.1,2430030.8,30602487.3
1992-03-31,6288761.2,1073012.8,7545729.2,3460920.6,5559041.7,370394.2,5856017.7,45686075.7,3006479.2,723524.8,4244027.1,21097904.8,7533670.0,45467057.1,1462061.3,3515854.7,2309035.4,26589536.7,932443.0,563986.2,632804.2,309250.4,740999.5,9615786.5,12182103.1,13072453.1,4112175.8,4630051.2,3727768.7,12769410.0,1189455.2,2495746.6,30666434.6
1992-04-30,5683869.8,986817.7,6995393.1,2929985.4,5027988.9,295084.3,5267022.4,42405987.4,2711369.0,684335.6,3541072.1,19283577.5,7092950.6,40133470.1,1317135.8,3222440.4,2127894.6,24317367.2,865387.5,520016.5,583835.7,273532.8,639597.3,8895831.5,11084700.4,12015091.3,3866795.6999999997,4158812.7,3160008.7,11782899.8,1088970.9,2243868.3,27475305.4
1992-05-31,5399833.2,934061.2,6781310.8,2752923.8,4792944.4,297382.1,4967346.2,42343111.1,2617409.1,612463.4,3541951.5,19560226.1,6350262.7,34217179.4,1279643.8,3188835.8,2067588.4000000001,24819595.7,834673.0,525792.8,545321.1,241910.6,575226.8,9047153.5,9446506.8,11867819.0,3880254.7,4050129.8,2785414.4,10031317.6,1090609.2,2198130.4,25551168.7
1992-06-30,5284796.6,905731.7,6583250.4,2653065.4,4659726.7,329333.8,4713886.0,40514093.3,2557541.2,541031.2,3830034.5,19073661.7,5534941.3,32820996.9,1268154.5,3173088.1,1968691.1,24870451.1,813191.8,498577.89999999997,513282.7,244438.0,531846.7,8776731.3,8178550.9,11500365.6,3764530.4,3949489.1,2648568.0,9191665.3,1068238.3,2142973.7,24286050.2
1992-07-31,5502082.2,957351.2,6499172.9,2794102.7,4687141.7,384488.8,4563312.2,42490197.3,2463095.7,551929.0,4346515.4,21390326.9,5841021.4,33741152.7,1446058.5,3346494.9,2018426.8,28312460.6,847309.0,534779.4,538899.6,276908.5,556069.9,9022171.3,8220629.8,12015024.6,4220739.0,4071331.6,2744822.6,8739212.0,1096792.5,2171068.7,24859642.9
1992-08-31,5434656.1,991822.1,6573335.5,2892316.1,4590840.8,424714.6,4587966.2,41697681.8,2606983.1,567908.3,4319521.8,20618450.9,6161883.2,31786075.9,1551089.7,3363060.3,2011438.9,25108161.2,866639.1,457410.6,547779.9,310698.0,583127.6,8907452.8,8582840.4,11971658.7,3953751.6,4292478.9,2887060.3,9377845.8,1099866.6,2207648.4,24271109.8
1992-09-30,5456358.6,926307.5,6711889.0,2668897.9,4637231.6,370134.4,4693529.7,42214828.4,2633230.5,588803.9,3722727.1,19752241.2,6210118.7,33330697.2,1304918.4,3212441.7,2072100.0,26012516.6,852269.8,520129.6,551456.8,245392.3,535655.7,8905623.2,8997674.8,11945777.1,3888933.9,4020955.4,2697443.4,9974472.2,1077758.8,2177776.7,25523643.3
1992-10-31,5949469.7,1019707.4,7191096.4,2934642.6,5102473.3,317835.3,5316474.2,45195366.1,2894607.9,714025.1,3714759.7,20092935.0,7602017.6,41733932.5,1355224.9,3409859.6,2253005.8,26136022.3,945568.2000000001,539272.9,631100.0,255864.2,611785.0,9550316.2,11944384.4,13067805.2,4009017.0,4433426.5,3173623.2,12585360.6,1125504.8,2387426.0,29546694.5
1992-11-30,6140948.9,1062331.3,7383552.2,3314088.4,5311242.9,313978.7,5552120.7,46024891.8,2988376.5,767792.0,3877303.3,19980966.7,8052118.600000001,42979293.0,1398192.3,3483640.4,2301707.7,25876730.8,952023.1,535342.3,646133.5,282774.6,707996.2,9615192.5,12825251.2,12939979.2,4012950.6,4543336.5,3554071.2,13052416.8,1143605.6,2446857.0,30462601.2
1992-12-31,6507001.3,1189810.8,7740996.3,3979659.0,5627748.7,404359.2,5947322.5,46224414.5,3135864.0,773266.6,4716938.3,21277779.2,7863551.4,49766958.0,1602433.4,3598372.6,2439935.5,26213449.2,1007707.5,522926.8,678329.2,331874.5,857946.4,10212880.4,13194724.4,13521425.9,4308014.4,4927251.0,4185452.5,13448258.5,1211249.0,2556584.1,33048310.4
1993-01-31,6480853.6,1179380.1,7914177.9,4055670.6,5825756.2,432052.2,6251597.6,46801106.9,3234927.4,789347.5,4742714.2,22874101.5,8336637.9,50402708.7,1610424.2,3708105.4,2450897.2,26879379.7,1008733.7,568595.1,685297.3,338842.9,874445.0,10202263.1,13583888.9,13484750.5,4675371.2,4939129.3,4189347.2,14033006.2,1254879.4,2615401.3,32695550.5
1993-02-28,6084225.9,1068325.1,7272412.7,3648595.6,5307996.8,385242.8,5851628.2,43853734.1,2899039.9,711046.8,4357827.7,20622626.2,7498301.0,47977048.3,1473175.8,3430788.8,2172136.9,25380879.9,910802.0,529908.8,615824.2,308664.0,765982.9,9264600.5,12114659.4,12374345.8,4052249.0,4602538.6,3862747.9,12819774.2,1137390.1,2432699.6,29390174.1
1993-03-31,6468040.5,1119316.7,7630603.9,3636679.8000000003,5696124.9,349798.1,6101351.9,46458581.8,3079114.0,766595.7,4251899.8,21700660.0,7811169.2,47246961.4,1524622.0,3582168.6,2350005.3,27179396.5,957549.1,563299.2,658521.5,319464.6,767368.4,9723258.2,12680209.3,13352039.8,4284550.7,4853095.2,3919288.7,13283532.2,1212924.6,2561438.3,31371074.5
1993-04-30,5638475.7,988938.4,6883251.7,2939600.6,4932162.4,295669.7,5271710.9,42117520.9,2666287.5,669418.1,3516022.1,19184686.8,6928787.7,38655213.6,1323232.3,3257169.1,2098329.8,24297508.8,861647.9,520112.5,577110.5,266053.3,630209.0,8889529.8,10688183.1,11994527.4,3881650.8,4251500.1,3186109.3,11275089.9,1084393.6,2255010.6,27127150.0
1993-05-31,5347515.7,930736.7999999999,6730240.2,2752045.3,4771082.5,297632.4,4937559.1,41807421.0,2561846.6,588386.0,3608498.9,19485815.4,6177333.4,34194555.6,1292955.5,3206022.9,2081578.1,25089064.5,842015.2,524991.5,536616.9,241800.3,575968.0,8880314.0,9294798.2,11734163.1,3906880.6,4065777.9,2763818.0,9873350.1,1096267.8,2193957.0,26180641.6
1993-06-30,5341992.6,908286.2,6640638.8,2639723.7,4666068.9,357874.6,4715944.0,40804827.7,2556721.1,548916.6,3993568.2,19652567.1,5889019.3,32865995.7,1287755.3,3214284.3,1984208.8,25831149.5,804728.5,504392.5,508371.9,245359.5,530596.6,8801990.2,8722961.2,11491308.7,3847056.1,3957010.9,2671363.6,9538679.5,1084000.2,2140456.8,24559135.2
1993-07-31,5437397.6,963869.9,6485168.0,2815621.4,4694989.5,444532.8,4524106.0,41771011.5,2427296.4,550412.8,4622524.0,21184950.4,5861012.6,33268041.7,1438693.4,3282424.6,2012071.6,28001927.5,837078.5,534784.6,531477.8,281847.8,567119.5,8897412.2,8173293.0,11825416.2,4189754.5,4070096.4,2785337.1,8707816.4,1083193.7,2149712.4,24730010.0
1993-08-31,5364946.9,976456.5,6525022.5,2847704.3,4579510.0,463119.4,4574230.9,41370412.3,2593951.1,573102.1,4320226.0,20496883.4,6127637.9,31281399.1,1478627.7,3225983.5,2020486.3,25048799.1,858452.5,457295.0,544247.7,302157.7,575084.1,8782651.4,8553893.0,11794952.5,3905494.2,4057599.6,2801322.0,9448294.7,1076034.3,2158988.4,24577941.1
1993-09-30,5494665.5,932366.2,6736187.3,2664169.9,4713457.9,379146.4,4774029.2,42375316.0,2683606.4,626473.4,3730154.6,19341710.1,6586378.3,33943146.0,1306081.9,3211565.9,2059466.9,25805575.8,857284.0,518952.5,566726.5,245100.3,532749.5,8927316.5,9434125.9,12016874.0,3865095.1,3964350.3,2717585.6,10388900.9,1080730.9,2182625.4,25711735.3
1993-10-31,5758066.7,1004306.4,7078524.2,2867126.5,5001380.6,347241.2,5225443.7,44881509.7,2871263.4,693837.7,3690218.5,20014286.8,7398739.0,40642758.7,1332579.0,3358899.7,2252161.8,25873773.4,928050.4,535013.8,616329.2,250143.7,589788.5,9454780.9,11365347.0,12821800.5,3989057.1,4371587.9,3066277.7,11925546.4,1107455.7,2341440.4,29206638.8
1993-11-30,6317291.3,1118527.9,7681176.7,3743762.5,5527213.7,306694.8,5822524.9,47449559.3,3089474.8,814132.1,4200480.1,20943236.8,7815393.7,49087716.5,1515815.0,3603278.2,2336375.8,26378491.5,993499.0,542557.9,675770.6,295298.4,747483.5,9981568.6,12592307.4,13250266.8,4167645.9,4813499.3,3883427.8,12934876.6,1200760.6,2505674.2,31791135.1
1993-12-31,6481598.3,1173036.9,7724190.2,3766727.1,5724874.3,352988.3,5875822.4,46130784.8,3202609.4,812282.4,4430663.2,21587264.4,8231274.9,49832633.5,1585013.7,3580651.6,2417276.7,26361379.8,1013205.3,522428.1,691712.3,319868.3,822160.9,10188535.7,14315815.6,13485337.7,4390869.7,4861753.3,4061151.8,14422131.9,1203971.2,2525663.9,32545931.7
1994-01-31,6417815.7,1156136.8,7956470.5,3755091.3,5854938.8,377695.0,6038145.8,46469858.4,3207543.4,811721.8,4408936.9,22627545.3,8796165.8,51452915.6,1546234.6,3611444.2,2478969.1,26693232.4,1006629.7,572342.3,691001.0,325373.6,808281.8,10131068.4,14927685.7,13334585.7,4655773.4,4660531.5,4000092.2,15273642.4,1222524.5,2530912.5,33119928.6
1994-02-28,6012096.6,1056150.2,7252213.4,3515290.4,5277745.6,335937.1,5691891.7,43818528.5,2998535.3,812202.1,4145063.3,20572995.2,8232803.7,46083910.6,1449805.4,3331358.5,2248167.2,25362365.9,955192.2,528073.8,665551.4,300422.2,733462.8,9329363.5,13574285.6,12465824.4,4183360.3,4439426.4,3697775.7,14688534.3,1132907.3,2367749.7,30947412.0
1994-03-31,6130127.4,1042303.0,7566793.8,3238605.0,5377783.0,333220.7,5797094.4,45897147.7,3094133.7,785928.9,3914480.5,20582897.3,7996091.7,42746458.5,1407720.9,3437360.7,2340126.3,26316874.2,956306.6,563975.1,659936.0,290317.3,689224.1,9704972.3,12976586.8,13186793.0,4095163.5,4525289.2,3517433.4,13696774.0,1169847.2,2467537.3,30758566.3
1994-04-30,5643506.8,986326.4,6988176.5,2816598.1,5014374.0,293014.8,5227542.6,42275183.3,2647852.6,649999.8,3463895.3,19357702.2,6764127.0,41602944.1,1313594.0,3214644.6,2132443.5,24047535.1,852971.1,522076.5,568065.7,267101.5,616534.1,8860045.4,10443378.2,11864319.1,3857749.2,4042923.5,3102559.5,10975517.1,1084238.2,2232193.3,27566371.9
1994-05-31,5436457.2,943664.3,6787277.2,2739994.2,4836182.6,326889.5,5036966.1,42123940.1,2615802.9,622135.6,3701110.9,19554252.8,6438613.5,34249413.9,1302350.3,3214402.7,2086678.3,25218285.1,841432.7,526030.3,549001.7,245788.6,576861.4,8917063.3,9640880.5,11869721.7,3911275.8,4061747.3,2846075.4,10346298.6,1098664.8,2235281.1,26493916.6
1994-06-30,5396077.8,917934.2,6655941.2,2655240.4,4682996.3,378231.3,4785514.1,40988862.0,2577295.6,551230.3,3942291.5,19935126.3,5804867.7,33043931.6,1305781.5,3228454.8,1992580.8,25614897.3,810281.7,501331.3,513488.8,247967.7,536943.9,8793963.1,8730032.2,11546276.5,3873013.3,3971744.2,2703708.2,9439474.5,1093230.9,2152370.3,24501256.4
1994-07-31,5501732.0,969717.8,6527859.8,2844391.9,4666387.3,441974.3,4537811.6,42525036.1,2472279.7,548293.5,4676893.3,22259304.9,5764019.0,34178346.5,1514327.6,3432833.9,2003124.8,29599694.0,846690.0,531411.9,543777.6,293844.8,571835.6,9194065.8,7948464.8,12080586.7,4117307.5,4165991.7,2795963.0,8677753.2,1111456.0,2185353.1,24727195.4
1994-08-31,5417125.3,986629.6,6602156.5,2865064.6,4636554.6,468404.5,4580280.1,41924364.5,2668703.5,578803.2,4516049.3,21097414.7,6064415.5,31875561.0,1514362.1,3298505.7,2030878.7,25822723.4,865816.1,465756.6,557012.7,303846.2,576888.6,8998755.8,8443716.3,11987243.8,3884632.0,4132236.2,2812695.8,9422241.1,1085068.0,2190558.6,24706527.1
1994-09-30,5476321.3,937082.9,6697661.5,2703064.7,4713006.1,439206.1,4708851.3,42312609.3,2660864.4,591542.0,4081871.5,19601009.8,6272818.2,34024486.2,1342137.9,3268250.9,2059421.0,26362400.5,854996.7,520109.7,549705.2,253536.0,546109.2,8916684.6,9223332.0,11960360.8,3872236.1,4095239.0,2722369.7,10072580.5,1088496.4,2171991.4,25621345.4
1994-10-31,5787893.7,1031629.5,6981610.1,3016268.9,4903630.0,370258.3,5307843.7,44267915.2,2847294.3,683072.4,3777018.1,19520039.9,7157607.9,37953242.4,1365575.6,3397440.3,2190991.0,25708490.2,930175.4,530643.0,615770.0,257037.8,616399.6,9410658.1,11228467.1,12861789.0,3920032.0,4428163.5,3302578.7,11711718.6,1109068.7,2371724.1,28186632.1
1994-11-30,5929099.3,1049231.9,7168942.8,3435922.1,5183423.3,310777.8,5487536.3,45516741.4,2946288.0,748615.3,4022167.2,19874170.3,7705727.0,40115300.8,1382733.3,3471588.7,2251084.7,25844559.0,953518.2,524693.3,642548.9,275955.8,705625.5,9575585.9,12229538.2,12882319.7,4000121.1,4614330.3,3582881.7,12752564.7,1132659.7,2434095.4,29140762.1
1994-12-31,6357737.0,1176437.9,7613840.0,3872424.1,5376154.5,385524.4,5749971.3,45574567.3,3080599.0,789476.6,4610903.9,21110882.4,7829190.0,47888168.2,1575592.1,3554138.3,2364735.1,26014241.2,1018593.3,516540.3,688992.5,326601.9,847260.1,10062301.9,13019341.9,13451829.0,4271102.5,4815164.8,4137142.6,13333866.4,1187257.9,2519388.4,31418045.4
1995-01-31,6706686.3,1193299.1,8046194.3,4122688.3,6013186.4,397924.2,6352219.0,47709510.0,3292467.4,827117.8,4645547.7,22395767.9,8412146.1,53186815.6,1613378.4,3741888.3,2476825.7,27380545.6,1033243.9,574486.2,709811.7999999999,341635.1,863855.6,10255394.3,13936989.7,13705245.8,4616567.9,4941234.3,4231446.0,14552576.5,1263836.0,2635478.2,33410137.5
1995-02-28,5804110.6,997669.5,7007157.1,3239522.3,5129382.5,328457.2,5427520.9,42541701.2,2834346.0,695748.9,3883552.8000000003,19555965.4,7398469.899999999,42397482.5,1350529.1,3230525.8,2199992.9,24816736.4,891690.1,525699.2,601076.1,286764.6,699257.5,9033500.8,12313771.0,12086968.2,3957838.3,4305150.0,3424078.5,12744291.0,1097083.9,2295169.8,29192872.900000002
1995-03-31,6470087.9,1094986.2,7698918.2,3374585.8,5673341.9,324497.3,5940619.8,46461147.0,3081990.2,736415.9,4148894.8000000003,21245815.4,7598416.1,47416892.8,1493930.0,3520698.0,2391379.1,27089132.6,950503.4,567690.8,642253.6,307181.7,735718.8,9738600.1,12544283.1,13207838.1,4233057.2,4574151.3,3730733.4,13126885.6,1213549.6,2505414.0,31909250.8
1995-04-30,5572420.3,997460.9,6923527.8,2979958.4,4957165.0,293936.9,5215913.8,41846676.3,2659897.5,664365.1,3610737.9,18688921.2,6813806.5,39200917.1,1314570.1,3230690.2,2077593.7,23670284.0,854162.6,515520.1,571561.1,276733.4,651346.8,8759302.2,10869460.9,11914944.9,3715064.4,4137125.3,3202749.0,11438430.0,1070305.8,2243487.7,26938230.8
1995-05-31,5531468.4,954284.2,6835151.2,2769514.7,4891737.3,317198.5,5074910.5,42936949.7,2652408.4,634862.0,3625592.3,19652507.6,6561687.6,35192417.5,1310951.2,3265492.1,2103965.9,25132839.1,851123.8,530865.6,557762.1,249433.4,586782.9,9030763.1,10023991.2,11999751.8,3905113.7,4145779.3,2899119.1,10676428.4,1104085.5,2242204.8,26533170.9
1995-06-30,5306961.3,905397.2,6652609.9,2650996.7,4700601.1,394735.5,4759534.3,40337945.4,2544206.4,547183.7,4061547.7,19791102.2,5560888.4,33118294.6,1263232.7,3141432.4,1993821.8,25128316.9,825436.3,496912.9,524599.3,243859.7,529632.9,8736511.0,8418523.5,11488564.2,3867382.2,3941672.8,2635982.1,9158420.6,1076253.3,2138729.0,24637137.1
1995-07-31,5490473.2,972535.5,6512913.1,2829888.6,4658178.1,447706.0,4520042.0,42208453.1,2435325.3,545998.4,4575559.1,21728351.9,5786977.3,34089191.2,1499313.2,3407167.9,2021588.9,29502657.8,835980.4,528411.3,529055.7,292565.0,568569.5,9088819.7,8168384.6,11945427.7,4155094.0,4243791.8,2812448.6,8709228.7,1108894.5,2178621.0,24776084.4
1995-08-31,5369722.8,963149.5,6646519.7,2797258.7,4617811.7,458145.4,4590260.9,41673066.3,2671528.3,574865.7,3988292.5,20736921.2,6099399.7,31852062.1,1420678.3,3215930.9,2077107.6,23611235.2,861817.0,464316.1,548959.7,279778.6,556096.1,9147183.3,8435004.3,11894739.0,3981366.8,4059520.8,2733707.2,9418594.2,1057478.8,2162962.7,25094625.6
1995-09-30,5473595.3,939968.7,6635813.2,2676406.0,4709543.1,369249.9,4744929.3,42062059.7,2633954.7,592138.5,3669026.4,19280185.8,6247140.5,33835612.4,1302188.2,3199673.0,2032436.4,25272693.5,851261.8,517570.8,547875.3,248021.9,545038.1,8874842.6,9058139.6,11950617.0,3870222.2,3948336.4,2762423.3,9963058.1,1071604.2,2177815.0,25230596.6
1995-10-31,5663468.3,1013089.2,6849815.8,3072631.9,4789173.0,310196.1,5165617.8,43667662.1,2812397.3,652161.9,3702008.8,19602006.2,6986833.0,35970906.9,1331626.8,3343626.8,2180869.0,25809516.8,919890.6,530853.0,600167.6,256718.9,632528.4,9402859.8,10624026.6,12699950.2,3962042.7,4428422.9,3210984.2,11177335.5,1092645.6,2340193.2,27274676.3
1995-11-30,6283113.2,1115633.1,7420927.3,3698496.0,5394993.5,309419.2,5761911.1,46600316.8,3019786.6,758630.1,4271224.6,19836640.5,7876129.0,44780270.7,1459114.2,3584012.4,2284494.8,26295253.7,964942.2,538163.9,655627.6,311236.1,784378.7,9676644.1,12730692.9,13167361.9,4006726.5,4801072.5,3878651.7,13231886.6,1161608.7,2509671.1,30026038.8
1995-12-31,6487726.9,1166179.6,7929353.3,3894314.1,5720710.0,367706.6,6074447.3,46853177.6,3305687.1,837965.2,4432669.8,20866310.3,8613718.3,51860052.2,1570016.4,3585522.4,2445051.4,25708001.7,1042108.0,529471.4,714868.3,317027.3,817528.1,10427640.0,14371037.3,13696798.8,4289769.7,4966024.6,4126056.6,14952727.9,1200824.5,2554672.0,33926622.5
1996-01-31,6664802.9,1176942.3,8106180.4,4153961.3,5838362.9,415594.4,6573405.1,48244995.3,3387032.9,872337.2,4688969.2,21690728.3,8548331.7,50422045.4,1638541.6,3751771.8,2440098.3,26830008.9,1056328.7,565207.1,738006.8,325607.9,848031.3,10499654.8,14373430.3,13998307.5,4479886.4,4949317.5,4222655.6,14736517.4,1275473.4,2645482.6,33328301.5
1996-02-29,6428204.7,1120576.7,7670647.2,3867949.6,5685113.2,345204.1,6330413.2,46559706.9,3215245.8,842453.5,4313845.2,21581243.6,8325415.4,51256181.5,1564886.4,3595988.0,2367044.5,26459727.7,991337.5,550119.0,688624.9,319507.4,778822.8,9843143.6,13970871.5,13234796.6,4339776.0,4766135.8,4004067.6,14869856.8,1221063.2,2549046.4,32015261.8
1996-03-31,6505950.6,1145808.8,7729104.899999999,3919911.8,5789238.2,338807.8,6282045.2,46500049.4,3169066.7,789864.2,4543472.0,21495786.0,7864092.7,47706488.0,1546277.4,3627303.2,2386828.8,26872136.1,966485.3,563295.9,666801.6,328171.39999999997,805465.5,9830074.7,12785499.2,13408224.4,4266995.4,4935662.7,4087823.5,13443693.1,1237956.1,2579612.4,32508679.2
